datetime_utc,0,1,2,3,4,5,6,7
2023-08-19 05:00:00+02:00,82.43625,117.62,118.72,122.33,133.1,,,
2023-08-19 06:00:00+02:00,89.78375,120.34,122.15,126.32,134.01,,,
2023-08-19 07:00:00+02:00,93.025,121.32,122.42,125.18,131.32,135.11,,
2023-08-19 08:00:00+02:00,93.3175,120.84,122.54,120.78,122.84,134.01,,
2023-08-19 09:00:00+02:00,87.69250000000001,106.76,109.76,107.75,110.91,118.12,,
2023-08-19 10:00:00+02:00,74.70375,89.04,86.55,94.0,95.05,96.25,,
2023-08-19 11:00:00+02:00,56.0325,85.01,88.01,93.51,95.0,98.64,,
2023-08-19 12:00:00+02:00,46.642500000000005,85.0,87.86,93.24,94.06,96.89,90.4,
2023-08-19 13:00:00+02:00,37.85625,85.0,88.01,93.4,95.0,99.17,100.23,
2023-08-19 14:00:00+02:00,36.34,84.76,87.76,93.24,93.24,98.06,93.56,
2023-08-19 15:00:00+02:00,42.97375,85.01,88.01,91.34,92.24,92.49,87.01,
2023-08-19 16:00:00+02:00,69.305,84.91,87.81,91.0,91.91,94.1,85.16,
2023-08-19 17:00:00+02:00,85.31625,86.32,87.42,92.65,94.1,98.07,90.0,
2023-08-19 18:00:00+02:00,100.665,98.72,93.72,95.98,98.0,100.64,98.0,
2023-08-19 19:00:00+02:00,119.15,125.25,122.51,120.49,122.11,124.0,125.0,
2023-08-19 20:00:00+02:00,130.16,137.0,137.31,134.6,136.85,137.31,135.0,138.0
2023-08-19 21:00:00+02:00,133.05625,143.43,145.13,142.33,140.36,144.0,143.5,146.33
2023-08-19 22:00:00+02:00,126.47625,140.98,141.39,138.41,139.41,141.48,139.41,126.0
2023-08-19 23:00:00+02:00,117.6425,135.6,136.31,137.1,137.31,137.5,135.5,120.55
2023-08-20 00:00:00+02:00,118.83375,133.96,130.81,129.01,,,,
2023-08-20 01:00:00+02:00,115.58125,131.76,128.87,127.44,,,,
2023-08-20 02:00:00+02:00,110.78,127.68,126.18,127.44,,,,
2023-08-20 03:00:00+02:00,109.87,126.28,125.98,121.28,,,,
2023-08-20 04:00:00+02:00,107.975,126.45,126.15,121.18,127.35,,,
2023-08-20 05:00:00+02:00,109.29875,126.28,125.98,119.27,122.14,,,
2023-08-20 06:00:00+02:00,109.27125,125.01,125.98,118.69,123.23,,,
2023-08-20 07:00:00+02:00,105.24875,115.91,118.21,110.51,96.01,98.0,,
2023-08-20 08:00:00+02:00,102.5875,107.51,103.5,96.0,93.5,96.0,,
2023-08-20 09:00:00+02:00,90.6275,94.01,95.13,92.42,89.47,86.47,,
2023-08-20 10:00:00+02:00,78.86625000000001,87.0,89.8,89.11,83.11,80.0,,
2023-08-20 11:00:00+02:00,60.2925,84.71,86.71,87.96,91.15,90.7,,
2023-08-20 12:00:00+02:00,49.02375,83.92,86.82,89.68,91.15,89.46,90.7,
2023-08-20 13:00:00+02:00,44.275,84.72,87.72,90.25,91.15,89.48,93.16,
2023-08-20 14:00:00+02:00,41.2325,85.3,88.31,91.21,91.15,89.48,94.07,
2023-08-20 15:00:00+02:00,48.93,83.93,86.93,90.91,91.15,89.46,92.92,
2023-08-20 16:00:00+02:00,77.60125000000001,83.5,85.5,90.23,90.725,87.47999999999999,86.01,
2023-08-20 17:00:00+02:00,96.37875,94.0,94.0,96.55,91.15,93.55,90.0,
2023-08-20 18:00:00+02:00,110.6375,108.26,104.74,107.25,105.0,94.14,91.55,
2023-08-20 19:00:00+02:00,128.32375000000002,128.8,136.92,128.8,128.8,130.17,127.17,
2023-08-20 20:00:00+02:00,137.82125,141.9,141.0,136.0,137.0,137.0,140.9,129.0
2023-08-20 21:00:00+02:00,139.0,143.01,141.54,139.54,139.0,138.0,139.54,131.0
2023-08-20 22:00:00+02:00,128.96375,139.1,140.01,127.44,125.41,127.0,128.01,126.0
2023-08-20 23:00:00+02:00,118.15375,137.92,138.0,130.0,131.0,127.97,130.0,116.13
2023-08-21 00:00:00+02:00,114.76,124.63,123.36,124.59,,,,
2023-08-21 01:00:00+02:00,105.38,118.81,113.81,108.81,,,,
2023-08-21 02:00:00+02:00,100.5425,103.0,100.32,105.0,,,,
2023-08-21 03:00:00+02:00,95.4925,99.0,100.32,103.32,,,,
2023-08-21 04:00:00+02:00,95.32875,99.0,99.87,100.54,114.32,,,
2023-08-21 05:00:00+02:00,104.0925,106.0,101.01,104.0,113.0,,,
2023-08-21 06:00:00+02:00,120.89,121.0,118.5,121.0,127.01,,,
2023-08-21 07:00:00+02:00,138.23625,132.32,133.82,136.44,138.33,149.0,,
2023-08-21 08:00:00+02:00,134.01125000000002,133.31,135.55,136.82,135.5,140.0,,
2023-08-21 09:00:00+02:00,115.77125,115.0,110.99,115.0,116.99,124.0,,
2023-08-21 10:00:00+02:00,104.68875,102.9,100.31,103.99,104.0,108.0,,
2023-08-21 11:00:00+02:00,98.4625,100.02,98.13,100.53,100.78,102.28,,
2023-08-21 12:00:00+02:00,95.79,100.02,98.13,100.88,99.25,102.13,101.0,
2023-08-21 13:00:00+02:00,93.39,100.01,98.09,100.53,99.0,100.63,99.98,
2023-08-21 14:00:00+02:00,93.8725,97.51,94.1,96.0,97.51,99.21,99.3,
2023-08-21 15:00:00+02:00,95.4025,97.09,94.19,96.0,97.26,100.09,100.39,
2023-08-21 16:00:00+02:00,99.9,100.01,98.58,100.88,100.0,101.5,100.01,
2023-08-21 17:00:00+02:00,116.7,111.49,112.59,112.77,113.71,113.71,104.89,
2023-08-21 18:00:00+02:00,133.98,115.22,122.01,105.11,113.6,113.6,119.91,
2023-08-21 19:00:00+02:00,161.5075,136.76,136.76,125.0,131.76,136.16,142.69,
2023-08-21 20:00:00+02:00,170.71125,149.58,149.58,144.58,144.58,150.08,151.57,154.56
2023-08-21 21:00:00+02:00,155.065,149.3,149.3,144.0,146.4,154.3,151.75,185.0
2023-08-21 22:00:00+02:00,133.9675,140.11,137.21,136.01,133.07,140.19,142.14,178.0
2023-08-21 23:00:00+02:00,116.3825,134.1,130.75,124.0,125.0,135.0,134.5,148.18
2023-08-22 00:00:00+02:00,118.79,136.01,141.01,150.01,,,,
2023-08-22 01:00:00+02:00,111.705,130.0,133.27,132.51,,,,
2023-08-22 02:00:00+02:00,104.56875,108.61,111.59,120.9,,,,
2023-08-22 03:00:00+02:00,102.11125,106.33,108.94,114.1,,,,
2023-08-22 04:00:00+02:00,99.35375,105.0,106.5,105.0,123.9,,,
2023-08-22 05:00:00+02:00,107.55125,108.52,110.05,119.35,137.04,,,
2023-08-22 06:00:00+02:00,123.0175,132.35,134.1,143.01,157.19,,,
2023-08-22 07:00:00+02:00,140.40625,139.47,141.22,146.22,154.0,163.18,,
2023-08-22 08:00:00+02:00,136.73624999999998,137.07,137.76,150.01,155.75,165.0,,
2023-08-22 09:00:00+02:00,117.3775,118.94,134.83,135.01,140.11,150.21,,
2023-08-22 10:00:00+02:00,105.145,106.87,107.86,113.15,114.08,123.43,,
2023-08-22 11:00:00+02:00,101.315,102.67,104.67,108.97,111.0,112.18,,
2023-08-22 12:00:00+02:00,97.935,102.51,105.51,109.46,109.56,110.0,119.5,
2023-08-22 13:00:00+02:00,96.35875,102.51,104.51,109.46,109.51,110.0,109.51,
2023-08-22 14:00:00+02:00,96.86375,102.51,104.51,109.46,109.56,110.0,119.0,
2023-08-22 15:00:00+02:00,99.66875,103.52,105.51,109.46,114.0,111.0,117.0,
2023-08-22 16:00:00+02:00,104.39,108.31,107.17,112.39,115.59,115.76,120.76,
2023-08-22 17:00:00+02:00,113.52875,110.16,111.87,121.51,134.0,131.0,115.26,
2023-08-22 18:00:00+02:00,138.68875,123.0,126.27,130.24,130.34,127.45,115.0,
2023-08-22 19:00:00+02:00,175.83625,142.43,144.32,150.0,145.1,143.33,145.03,
2023-08-22 20:00:00+02:00,180.715,152.31,152.01,154.01,150.53,150.03,159.81,183.53
2023-08-22 21:00:00+02:00,164.07375000000002,163.11,163.61,164.61,161.11,165.02,173.61,200.0
2023-08-22 22:00:00+02:00,145.00375000000005,149.8,150.77,161.89,158.0,160.38,174.96,151.8
2023-08-22 23:00:00+02:00,128.48874999999998,139.24,141.01,144.01,145.11,150.21,162.17,140.14
2023-08-23 00:00:00+02:00,129.94125,145.0,146.71,118.11,,,,
2023-08-23 01:00:00+02:00,122.37625,140.0,144.0,112.14,,,,
2023-08-23 02:00:00+02:00,114.085,120.76,128.76,111.76,,,,
2023-08-23 03:00:00+02:00,109.4175,114.57,119.56,113.0,,,,
2023-08-23 04:00:00+02:00,107.1325,114.1,116.12,112.74,124.0,,,
2023-08-23 05:00:00+02:00,112.17,114.58,118.29,114.56,127.06,,,
2023-08-23 06:00:00+02:00,136.13625000000002,137.28,143.33,138.33,150.09,,,
2023-08-23 07:00:00+02:00,155.70625,154.29,157.29,153.79,165.0,150.0,,
2023-08-23 08:00:00+02:00,156.31125,157.41,160.0,158.0,162.41,151.0,,
2023-08-23 09:00:00+02:00,136.82125,130.1,137.19,132.2,138.0,124.5,,
2023-08-23 10:00:00+02:00,121.34125,114.76,117.0,110.01,117.52,110.57,,
2023-08-23 11:00:00+02:00,115.1125,112.0,111.7,104.3,112.41,109.0,,
2023-08-23 12:00:00+02:00,110.99,110.78,109.56,109.0,109.0,105.0,106.01,
2023-08-23 13:00:00+02:00,109.385,111.0,108.83,108.0,108.55,107.0,108.0,
2023-08-23 14:00:00+02:00,109.085,111.65,109.56,107.0,107.56,105.08,108.0,
2023-08-23 15:00:00+02:00,113.86875,112.15,112.0,109.0,109.96,108.29,107.0,
2023-08-23 16:00:00+02:00,123.6325,115.9,115.66,110.0,119.0,116.44,106.0,
2023-08-23 17:00:00+02:00,143.805,130.87,135.51,114.0,115.11,118.0,108.41,
2023-08-23 18:00:00+02:00,196.04125,138.33,142.85,137.07,127.33,117.21,110.64,
2023-08-23 19:00:00+02:00,236.71375,154.79,156.0,150.0,150.0,150.0,153.79,
2023-08-23 20:00:00+02:00,245.35875,170.06,170.08,168.08,167.98,166.58,165.08,156.01
2023-08-23 21:00:00+02:00,218.71375,182.47,185.34,181.34,180.34,180.34,180.905,180.34
2023-08-23 22:00:00+02:00,169.9175,170.01,173.01,165.01,160.01,162.55,165.0,150.0
2023-08-23 23:00:00+02:00,139.14749999999998,144.06,149.06,144.06,150.0,144.06,150.1,144.06
2023-08-24 00:00:00+02:00,139.92875,145.0,145.0,145.0,,,,
2023-08-24 01:00:00+02:00,128.9725,138.87,138.87,138.87,,,,
2023-08-24 02:00:00+02:00,119.83625,124.79,120.8,118.05,,,,
2023-08-24 03:00:00+02:00,115.665,124.3,119.3,110.1,,,,
2023-08-24 04:00:00+02:00,111.71625,118.2,111.9,110.0,105.55,,,
2023-08-24 05:00:00+02:00,116.60875,126.0,123.0,115.1,109.0,,,
2023-08-24 06:00:00+02:00,135.31,139.47,137.47,134.0,130.0,,,
2023-08-24 07:00:00+02:00,152.76375000000002,152.23,149.65,148.0,145.0,145.0,,
2023-08-24 08:00:00+02:00,153.875,153.94,151.01,147.0,145.0,149.99,,
2023-08-24 09:00:00+02:00,133.48624999999998,134.28,135.99,125.97,122.0,120.16,,
2023-08-24 10:00:00+02:00,121.61375,121.04,122.04,116.47,112.47,110.0,,
2023-08-24 11:00:00+02:00,115.24625,107.0,109.23,106.43,105.61,105.55,,
2023-08-24 12:00:00+02:00,116.065,110.0,113.9,109.0,108.25,108.0,107.95,
2023-08-24 13:00:00+02:00,114.39625,107.27,110.01,106.0,107.0,107.02,107.55,
2023-08-24 14:00:00+02:00,116.82125,108.8,112.0,107.75,108.0,108.0,108.0,
2023-08-24 15:00:00+02:00,122.21875,114.0,115.0,112.04,110.94,110.0,111.94,
2023-08-24 16:00:00+02:00,128.54625,118.63,117.63,112.63,108.63,108.63,109.53,
2023-08-24 17:00:00+02:00,149.61875,112.23,116.04,111.72,107.72,109.0,107.63,
2023-08-24 18:00:00+02:00,190.565,127.41,131.55,122.27,115.91,115.11,113.28,
2023-08-24 19:00:00+02:00,232.5275,150.37,150.57,145.0,139.24,140.27,137.3,
2023-08-24 20:00:00+02:00,226.6575,163.88,163.88,151.45,154.94,152.08,156.58,163.91
2023-08-24 21:00:00+02:00,189.01375,171.36,171.33,163.96,161.16,158.81,166.16,147.62
2023-08-24 22:00:00+02:00,161.22125,161.65,159.65,151.45,147.0,146.0,149.7,140.87
2023-08-24 23:00:00+02:00,134.20875,143.03,141.63,130.04,128.29,116.0,133.6,128.64
2023-08-25 00:00:00+02:00,111.82375,116.95,116.95,119.92,,,,
2023-08-25 01:00:00+02:00,100.98625,103.93,101.81,102.47,,,,
2023-08-25 02:00:00+02:00,98.45875,99.26,95.9,99.54,,,,
2023-08-25 03:00:00+02:00,98.1875,99.34,94.9,99.39,,,,
2023-08-25 04:00:00+02:00,98.29625,98.4,94.9,99.76,106.44,,,
2023-08-25 05:00:00+02:00,102.56,103.23,101.33,106.76,112.0,,,
2023-08-25 06:00:00+02:00,120.765,123.82,129.73,130.01,131.08,,,
2023-08-25 07:00:00+02:00,134.31875,134.72,140.72,140.01,141.0,142.25,,
2023-08-25 08:00:00+02:00,139.35375,139.02,143.44,144.4,142.0,143.25,,
2023-08-25 09:00:00+02:00,128.9325,130.11,134.97,140.72,133.67,139.0,,
2023-08-25 10:00:00+02:00,116.1575,114.01,119.01,119.01,113.5,105.21,,
2023-08-25 11:00:00+02:00,111.10375,108.63,106.73,104.73,105.21,109.42,,
2023-08-25 12:00:00+02:00,104.36625,101.86,97.0,96.22,96.22,99.56,102.36,
2023-08-25 13:00:00+02:00,102.19875,99.15,95.55,94.06,94.06,95.06,93.06,
2023-08-25 14:00:00+02:00,99.59375,96.35,92.52,91.04,92.57,92.73,88.76,
2023-08-25 15:00:00+02:00,97.3075,92.51,88.9,87.5,89.0,87.45,88.13,
2023-08-25 16:00:00+02:00,101.27875,91.33,87.64,85.21,88.0,85.33,88.76,
2023-08-25 17:00:00+02:00,110.88375,91.33,89.33,87.2,86.33,85.33,88.99,
2023-08-25 18:00:00+02:00,126.94125,92.73,92.33,89.0,87.33,86.79,89.68,
2023-08-25 19:00:00+02:00,152.42625,125.02,125.28,122.0,120.02,116.22,122.0,
2023-08-25 20:00:00+02:00,154.96875,139.19,139.69,139.29,141.0,137.0,139.69,142.01
2023-08-25 21:00:00+02:00,148.3025,140.61,140.61,137.61,136.0,131.38,140.61,140.61
2023-08-25 22:00:00+02:00,130.63625,128.78,138.78,128.88,129.0,126.0,128.78,128.78
2023-08-25 23:00:00+02:00,110.7325,114.33,119.33,117.33,112.0,108.0,108.34,112.34
2023-08-26 00:00:00+02:00,112.6925,113.35,114.9,120.01,,,,
2023-08-26 01:00:00+02:00,107.9125,104.44,105.44,110.63,,,,
2023-08-26 02:00:00+02:00,104.32625,103.45,102.44,109.06,,,,
2023-08-26 03:00:00+02:00,102.74625,103.65,104.01,110.63,,,,
2023-08-26 04:00:00+02:00,98.9575,103.65,103.95,109.06,95.0,,,
2023-08-26 05:00:00+02:00,96.30125,102.46,102.46,106.86,90.31,,,
2023-08-26 06:00:00+02:00,101.24625,105.78,106.88,109.18,94.0,,,
2023-08-26 07:00:00+02:00,101.12375,102.0,100.9,105.0,96.0,100.0,,
2023-08-26 08:00:00+02:00,102.47125,102.44,101.0,105.0,97.81,104.66,,
2023-08-26 09:00:00+02:00,99.43,105.0,99.0,102.0,101.4,107.0,,
2023-08-26 10:00:00+02:00,91.5025,95.36,94.36,99.36,109.84,127.81,,
2023-08-26 11:00:00+02:00,85.65375,92.44,92.5,105.0,111.78,129.35,,
2023-08-26 12:00:00+02:00,82.87625,92.44,91.23,105.0,110.85,124.01,108.88,
2023-08-26 13:00:00+02:00,72.095,92.0,90.0,104.91,110.34,123.93,107.89,
2023-08-26 14:00:00+02:00,75.32625,84.46,86.56,92.86,105.39,119.89,99.0,
2023-08-26 15:00:00+02:00,84.905,84.37,83.93,90.12,91.48,98.32,95.48,
2023-08-26 16:00:00+02:00,89.47749999999999,88.12,90.0,94.0,96.33,102.0,97.5,
2023-08-26 17:00:00+02:00,97.23625,90.0,91.05,93.91,99.0,107.89,105.91,
2023-08-26 18:00:00+02:00,106.49875,91.5,91.5,96.24,100.65,119.65,109.8,
2023-08-26 19:00:00+02:00,125.06,95.37,94.36,98.36,109.3,123.59,132.44,
2023-08-26 20:00:00+02:00,133.84375,118.51,115.5,116.0,121.65,124.01,118.0,113.65
2023-08-26 21:00:00+02:00,133.45375,125.0,123.09,126.0,128.47,128.22,125.0,113.65
2023-08-26 22:00:00+02:00,123.2875,120.98,121.98,125.44,122.02,122.0,122.99,112.65
2023-08-26 23:00:00+02:00,111.415,107.63,110.0,112.83,110.0,107.0,110.63,101.0
2023-08-27 00:00:00+02:00,105.9575,98.39,99.59,98.0,,,,
2023-08-27 01:00:00+02:00,99.49,89.0,88.59,91.09,,,,
2023-08-27 02:00:00+02:00,98.1775,88.5,88.0,91.5,,,,
2023-08-27 03:00:00+02:00,95.785,84.82,79.82,82.82,,,,
2023-08-27 04:00:00+02:00,92.98875,79.53,78.99,86.62,66.66,,,
2023-08-27 05:00:00+02:00,92.8225,79.41,77.91,87.56,70.9,,,
2023-08-27 06:00:00+02:00,91.17625,80.73,82.53,91.0,80.73,,,
2023-08-27 07:00:00+02:00,91.11625,75.1,80.39,89.83,79.0,93.16,,
2023-08-27 08:00:00+02:00,82.45,28.69,44.59,49.6,57.35,85.22,,
2023-08-27 09:00:00+02:00,74.28375,0.0,0.0,4.3,4.3,49.43,,
2023-08-27 10:00:00+02:00,72.33,-5.0,-10.0,-9.0,-9.5,-15.0,,
2023-08-27 11:00:00+02:00,71.56375,-10.0,-13.56,-10.0,-14.5,-20.0,,
2023-08-27 12:00:00+02:00,68.44875,-10.0,-13.56,-10.0,-15.0,-15.0,-10.0,
2023-08-27 13:00:00+02:00,61.7325,-5.0,-10.0,-8.51,-7.0,-10.8,-4.27,
2023-08-27 14:00:00+02:00,47.55125,-5.0,-4.27,-1.1,-7.0,-6.99,-10.0,
2023-08-27 15:00:00+02:00,52.6925,-4.99,0.0,0.0,-4.27,-1.89,0.0,
2023-08-27 16:00:00+02:00,63.3475,-5.0,-8.58,0.0,-0.76,0.0,0.0,
2023-08-27 17:00:00+02:00,69.4925,-0.36,0.0,0.0,0.98,0.14,0.0,
2023-08-27 18:00:00+02:00,80.58,0.0,0.0,0.0,1.9,0.0,0.0,
2023-08-27 19:00:00+02:00,104.035,34.58,26.5,31.5,35.75,44.78,62.77,
2023-08-27 20:00:00+02:00,125.82,98.33,87.97,84.0,88.18,93.15,82.8,98.5
2023-08-27 21:00:00+02:00,129.5075,124.0,126.83,124.0,114.0,112.0,105.0,109.77
2023-08-27 22:00:00+02:00,119.34125,114.0,114.0,108.52,106.5,107.0,100.0,103.02
2023-08-27 23:00:00+02:00,104.635,95.59,93.09,92.0,90.2,90.2,86.6,87.99
2023-08-28 00:00:00+02:00,96.4,92.94,87.69,85.0,,,,
2023-08-28 01:00:00+02:00,91.08125,88.15,82.52,85.55,,,,
2023-08-28 02:00:00+02:00,87.65875,85.0,80.0,86.74,,,,
2023-08-28 03:00:00+02:00,82.975,80.66,78.66,85.0,,,,
2023-08-28 04:00:00+02:00,81.24375,73.08,72.2,79.45,74.0,,,
2023-08-28 05:00:00+02:00,91.73125,85.9,84.0,91.84,80.0,,,
2023-08-28 06:00:00+02:00,109.59,105.49,101.49,106.88,97.05,,,
2023-08-28 07:00:00+02:00,123.35,111.65,116.41,114.59,113.02,105.75,,
2023-08-28 08:00:00+02:00,128.83625,119.87,119.87,119.94,120.87,120.99,,
2023-08-28 09:00:00+02:00,119.14625,109.49,112.77,111.49,113.12,115.99,,
2023-08-28 10:00:00+02:00,103.1175,85.7,81.2,90.1,93.7,91.19,,
2023-08-28 11:00:00+02:00,98.93375,74.0,74.0,87.59,81.4,88.8,,
2023-08-28 12:00:00+02:00,94.57875,64.74,66.11,78.0,70.87,71.62,65.11,
2023-08-28 13:00:00+02:00,92.14625,68.0,74.37,85.0,74.8,78.0,91.73,
2023-08-28 14:00:00+02:00,90.0475,64.5,67.0,72.99,67.0,70.0,88.955,
2023-08-28 15:00:00+02:00,82.46124999999999,44.65,50.1,56.69,50.41,53.95,46.19,
2023-08-28 16:00:00+02:00,83.9,34.0,40.0,40.0,37.9,39.97,73.595,
2023-08-28 17:00:00+02:00,97.3975,45.1,50.1,52.1,54.0,47.1,77.77,
2023-08-28 18:00:00+02:00,115.495,78.5,75.0,83.0,84.32,75.87,68.0,
2023-08-28 19:00:00+02:00,139.29874999999998,112.71,108.0,109.07,104.0,105.0,104.0,
2023-08-28 20:00:00+02:00,149.33875,136.92,135.72,138.79,137.5,138.52,140.72,105.01
2023-08-28 21:00:00+02:00,138.91625000000002,137.71,135.0,137.3,137.98,136.08,137.08,120.08
2023-08-28 22:00:00+02:00,123.2425,123.03,120.0,121.65,121.72,120.0,122.0,112.59
2023-08-28 23:00:00+02:00,108.52375,109.08,107.99,110.64,110.89,109.65,105.53,97.0
2023-08-29 00:00:00+02:00,105.95125,110.44,103.38,90.88,,,,
2023-08-29 01:00:00+02:00,100.24875,103.48,95.0,85.71,,,,
2023-08-29 02:00:00+02:00,95.95875,97.91,89.11,84.52,,,,
2023-08-29 03:00:00+02:00,93.6125,97.0,85.11,83.68,,,,
2023-08-29 04:00:00+02:00,91.9525,90.85,85.01,82.0,90.7,,,
2023-08-29 05:00:00+02:00,94.5475,91.06,85.01,83.02,90.93,,,
2023-08-29 06:00:00+02:00,113.21875,110.1,107.64,105.18,110.1,,,
2023-08-29 07:00:00+02:00,130.505,122.0,119.64,121.33,122.01,126.75,,
2023-08-29 08:00:00+02:00,142.7875,145.67,139.1,139.1,142.97,144.97,,
2023-08-29 09:00:00+02:00,131.27125,115.34,113.34,110.0,112.13,109.57,,
2023-08-29 10:00:00+02:00,112.30875,91.5,87.01,81.2,75.51,72.41,,
2023-08-29 11:00:00+02:00,105.61625,91.65,85.75,80.11,85.0,81.75,,
2023-08-29 12:00:00+02:00,100.49125,89.42,83.29,77.66,85.0,84.79,71.62,
2023-08-29 13:00:00+02:00,95.75625,88.01,83.0,80.11,86.0,86.0,76.0,
2023-08-29 14:00:00+02:00,93.32375,83.91,78.91,73.08,81.2,78.0,79.21,
2023-08-29 15:00:00+02:00,92.13375,84.26,77.25,72.22,77.0,82.25,72.21,
2023-08-29 16:00:00+02:00,95.0025,83.0,78.9,73.91,80.01,86.8,81.55,
2023-08-29 17:00:00+02:00,101.7025,85.0,80.1,74.96,80.1,82.1,76.11,
2023-08-29 18:00:00+02:00,119.4625,92.52,84.81,76.95,80.5,81.5,55.0,
2023-08-29 19:00:00+02:00,142.20749999999998,114.25,110.6,100.61,96.0,106.59,92.52,
2023-08-29 20:00:00+02:00,147.475,138.91,133.69,127.66,133.66,133.66,133.66,118.16
2023-08-29 21:00:00+02:00,137.32125000000002,138.94,141.0,136.68,130.0,129.64,128.0,116.66
2023-08-29 22:00:00+02:00,123.32625,121.56,124.11,117.08,117.08,117.08,122.07,107.77
2023-08-29 23:00:00+02:00,108.06625,114.34,109.57,98.81,105.34,105.0,112.13,95.0
2023-08-30 00:00:00+02:00,103.74625,112.5,109.13,108.65,,,,
2023-08-30 01:00:00+02:00,100.90625,108.62,101.97,96.0,,,,
2023-08-30 02:00:00+02:00,95.62125,96.36,92.46,96.36,,,,
2023-08-30 03:00:00+02:00,91.61,91.0,86.0,86.05,,,,
2023-08-30 04:00:00+02:00,91.375,92.14,85.0,83.0,90.0,,,
2023-08-30 05:00:00+02:00,93.875,92.14,90.01,90.11,90.0,,,
2023-08-30 06:00:00+02:00,112.29125,115.41,112.56,114.01,113.08,,,
2023-08-30 07:00:00+02:00,127.53625,124.88,124.88,124.88,122.88,120.88,,
2023-08-30 08:00:00+02:00,131.845,131.9,131.29,134.5,129.16,127.16,,
2023-08-30 09:00:00+02:00,123.58,122.52,122.52,125.49,120.52,117.0,,
2023-08-30 10:00:00+02:00,109.9325,110.99,104.16,102.78,103.0,101.0,,
2023-08-30 11:00:00+02:00,100.4225,100.15,93.92,95.2,93.0,86.28,,
2023-08-30 12:00:00+02:00,97.26875,97.25,92.25,97.5,93.0,91.0,90.0,
2023-08-30 13:00:00+02:00,94.50375,95.68,91.21,94.48,91.0,90.7,87.18,
2023-08-30 14:00:00+02:00,92.3875,91.2,86.93,94.84,90.0,90.0,87.2,
2023-08-30 15:00:00+02:00,92.34125,88.7,83.0,84.12,83.7,85.0,86.7,
2023-08-30 16:00:00+02:00,92.99,86.51,81.0,82.1,82.01,86.51,93.2,
2023-08-30 17:00:00+02:00,100.48375,88.41,84.14,85.0,86.0,93.41,97.91,
2023-08-30 18:00:00+02:00,119.05,106.07,98.0,98.9,101.07,103.0,98.1,
2023-08-30 19:00:00+02:00,142.31875,127.01,127.01,131.64,127.51,128.05,128.05,
2023-08-30 20:00:00+02:00,148.29375,138.45,139.95,147.33,138.45,143.45,145.0,133.4
2023-08-30 21:00:00+02:00,135.33125,134.4,130.79,130.4,131.81,134.4,132.4,130.23
2023-08-30 22:00:00+02:00,121.63125,123.5,120.85,121.5,123.44,123.5,125.71,121.32
2023-08-30 23:00:00+02:00,108.34875,122.13,118.36,118.25,117.74,119.63,121.34,110.63
2023-08-31 00:00:00+02:00,104.305,116.0,115.17,119.46,,,,
2023-08-31 01:00:00+02:00,100.26375,109.83,107.04,114.24,,,,
2023-08-31 02:00:00+02:00,96.97125,100.57,97.68,104.27,,,,
2023-08-31 03:00:00+02:00,96.5225,100.37,96.86,104.02,,,,
2023-08-31 04:00:00+02:00,95.1375,99.87,97.68,104.27,91.11,,,
2023-08-31 05:00:00+02:00,99.20625,106.13,106.52,112.13,92.13,,,
2023-08-31 06:00:00+02:00,111.68625,122.25,122.25,123.05,119.52,,,
2023-08-31 07:00:00+02:00,127.77625,123.05,124.9,125.0,125.0,125.0,,
2023-08-31 08:00:00+02:00,131.26375,128.5,132.75,134.98,126.5,126.0,,
2023-08-31 09:00:00+02:00,116.7975,113.92,115.02,110.03,108.03,106.21,,
2023-08-31 10:00:00+02:00,101.805,95.56,92.01,92.76,90.43,88.71,,
2023-08-31 11:00:00+02:00,95.88,90.43,88.43,90.42,88.52,86.4,,
2023-08-31 12:00:00+02:00,93.39625,88.06,85.0,87.3,87.01,85.06,89.86,
2023-08-31 13:00:00+02:00,91.2025,87.31,84.31,86.15,89.31,85.32,96.31,
2023-08-31 14:00:00+02:00,90.02625,87.4,84.22,86.19,87.07,87.51,98.2,
2023-08-31 15:00:00+02:00,90.6175,86.07,83.8,85.99,87.01,87.63,92.66,
2023-08-31 16:00:00+02:00,92.93,88.43,86.21,87.43,87.58,86.0,92.0,
2023-08-31 17:00:00+02:00,103.3825,99.0,95.96,96.0,93.16,93.0,98.0,
2023-08-31 18:00:00+02:00,119.9775,113.81,116.76,113.81,112.91,113.01,102.01,
2023-08-31 19:00:00+02:00,138.845,125.01,133.89,123.62,125.0,125.01,123.45,
2023-08-31 20:00:00+02:00,141.5325,136.66,139.16,133.24,132.66,133.56,131.75,136.66
2023-08-31 21:00:00+02:00,131.37375,136.52,136.52,131.32,130.01,128.7,136.0,136.52
2023-08-31 22:00:00+02:00,114.74375,128.0,129.97,125.0,126.0,126.0,115.06,108.0
2023-08-31 23:00:00+02:00,105.5,120.74,123.05,121.2,120.07,119.08,109.08,103.16
2023-09-01 00:00:00+02:00,105.91,117.5,119.25,124.25,,,,
2023-09-01 01:00:00+02:00,102.86125,113.95,114.51,116.25,,,,
2023-09-01 02:00:00+02:00,99.33375,103.75,108.55,109.4,,,,
2023-09-01 03:00:00+02:00,96.55375,102.8,108.3,109.4,,,,
2023-09-01 04:00:00+02:00,95.17125,101.5,108.71,105.0,108.72,,,
