time,Coal,Cogeneration,Combined Cycle (Gas),Eolic,Hydraulic,Non-Renewable Residues,Nuclear,Pumped Storage Hydropower,Renewables Other,Solar Photovoltaic,Solar Thermal
2023-04-09 19:00:00,435.0,2092.2,3368.575,4874.975,2230.7,216.1,6984.9,1410.875,377.1,4522.4,1388.6
2023-04-09 20:00:00,445.0,2164.5,4092.15,4434.2,4535.125,223.2,7019.1,1922.75,428.9,677.15,869.8
2023-04-09 21:00:00,440.0,2167.6,4229.75,4170.25,5432.3,223.4,7029.4,1720.9,446.6,10.9,565.6
2023-04-09 22:00:00,440.0,2169.39,3893.35,3969.075,5348.725,223.0,7029.4,1135.415,430.8,11.8,502.6
2023-04-09 23:00:00,440.0,2164.7,3398.75,4012.525,4362.6,223.1,7029.4,510.75,429.4,11.1,415.0
2023-04-10 00:00:00,440.0,2103.0,3201.65,4292.925,1973.075,212.7,7034.9,527.775,412.6,3.2,295.5
2023-04-10 01:00:00,440.0,2098.5,3204.9,4274.1,1749.8,214.3,7033.9,532.2,401.8,0.5,238.5
2023-04-10 02:00:00,440.0,2100.2,3295.2,4256.2,1670.6,213.5,7035.9,529.5,386.4,0.5,163.5
2023-04-10 03:00:00,440.0,2084.7,3366.725,3959.6,1483.525,214.3,7037.9,563.075,385.1,0.5,137.0
2023-04-10 04:00:00,440.0,2077.6,3202.0,3700.4,1442.8,214.4,7044.9,589.842,386.2,0.5,77.5
2023-04-10 05:00:00,440.0,2084.9,3279.0,3690.175,1510.525,213.9,7041.9,605.15,384.1,0.5,40.5
2023-04-10 06:00:00,440.0,2060.7,4050.708,3702.325,2231.0,212.3,7044.6,837.817,383.7,1.2,37.0
2023-04-10 07:00:00,440.0,2094.4,4000.9,3586.425,4033.3,213.2,7045.6,627.475,374.7,54.375,33.0
2023-04-10 08:00:00,440.0,2093.0,2699.375,3675.375,4058.625,211.7,7045.6,323.25,375.1,1821.4,10.0
2023-04-10 09:00:00,480.0,2059.25,2710.025,3066.925,1960.225,211.9,7045.6,938.45,321.867,6832.925,154.7
2023-04-10 10:00:00,530.0,1894.0,2016.9,2868.975,1515.675,209.7,7037.9,0.0,320.6,10528.0,739.9
2023-04-10 11:00:00,530.0,1903.9,1765.0,2408.5,1406.3,209.9,7023.9,0.0,311.1,11330.675,1418.0
2023-04-10 12:00:00,580.0,1875.6,1693.0,2652.55,1101.4,209.6,7020.9,0.0,296.6,11585.675,1588.8
2023-04-10 13:00:00,530.0,1847.6,1692.4,2581.75,1062.85,210.1,7017.9,0.0,288.6,12189.5,1690.6
2023-04-10 14:00:00,530.0,1846.9,1681.0,3138.25,1060.2,209.8,7014.9,0.0,298.0,12198.375,1692.8
2023-04-10 15:00:00,480.0,1753.75,1680.0,2837.125,985.2,210.0,7006.9,0.0,298.1,11230.8,1606.475
2023-04-10 16:00:00,440.0,1741.95,1680.0,3161.575,978.675,208.9,7006.9,0.0,297.7,10532.475,1566.825
2023-04-10 17:00:00,440.0,1898.0,1708.0,5449.1,1155.275,210.3,7007.9,0.0,310.1,10591.725,1588.5
2023-04-10 18:00:00,280.0,1938.5,1881.0,6612.675,1301.55,212.5,7013.9,0.0,332.2,8986.025,1507.0
2023-04-10 19:00:00,260.0,2137.4,2546.975,7299.8,2644.575,215.4,7016.9,1040.525,378.3,4740.225,1288.8
2023-04-10 20:00:00,260.0,2216.4,2839.525,7279.45,5039.175,225.3,7022.9,779.425,400.6,752.9,860.6
2023-04-10 21:00:00,260.0,2215.2,2791.15,7453.075,5373.025,225.7,7026.9,764.675,402.3,38.4,570.8
2023-04-10 22:00:00,260.0,2216.5,2475.6,7383.225,3687.775,225.3,7024.9,699.325,413.1,11.5,540.6
2023-04-10 23:00:00,260.0,2183.6,2343.375,7129.575,3044.35,216.0,7029.9,494.225,409.9,11.0,506.0
2023-04-11 00:00:00,260.0,2193.3,2594.7,6964.45,2034.05,219.7,7027.3,439.0,407.533,0.5,351.0
2023-04-11 01:00:00,260.0,2191.1,2837.975,6384.675,1757.225,220.9,7027.6,439.0,405.0,0.5,308.0
2023-04-11 02:00:00,260.0,2188.6,2828.125,5770.95,1612.5,222.1,7029.0,528.225,420.5,0.4,225.0
2023-04-11 03:00:00,260.0,2192.9,2660.85,5151.975,1323.0,222.9,7031.5,552.825,428.9,0.4,139.0
2023-04-11 04:00:00,260.0,2203.9,2750.075,4652.175,1750.1,223.6,7029.6,899.625,429.0,0.4,90.0
2023-04-11 05:00:00,260.0,2269.2,3223.7,3863.775,2171.7,227.5,7032.4,925.225,442.5,0.4,32.0
2023-04-11 06:00:00,260.0,2355.7,3691.3,3381.5,3782.375,226.4,7039.1,1396.925,450.6,4.5,24.0
2023-04-11 07:00:00,277.5,2422.7,4511.85,3007.975,5119.975,233.2,7039.6,1710.4,452.466,66.7,24.0
2023-04-11 08:00:00,360.0,2444.4,4846.75,2568.05,5410.775,232.9,7041.3,1433.625,453.8,2152.425,33.0
2023-04-11 09:00:00,380.0,2448.1,3934.4,2024.175,4447.275,233.1,7037.4,937.4,451.9,7867.125,277.8
2023-04-11 10:00:00,420.0,2436.9,2050.25,1785.175,2491.25,233.5,7030.5,600.725,447.599,11879.725,1402.6
2023-04-11 11:00:00,470.0,2434.4,1753.8,1811.0,2167.175,226.4,7024.5,319.3,445.8,13571.75,1908.0
2023-04-11 12:00:00,470.0,2463.1,1580.0,2173.35,1934.8,233.3,7017.5,196.1,446.4,14407.4,1907.762
2023-04-11 13:00:00,470.0,2416.8,1310.8,2980.55,1893.3,226.7,7005.5,404.0,447.967,14498.225,2005.17
2023-04-11 14:00:00,420.0,2249.7,1192.0,4321.65,1137.1,219.8,6998.5,0.0,412.5,14328.35,1887.6
2023-04-11 15:00:00,420.0,2178.3,1175.0,5567.825,1092.75,220.1,6993.5,0.0,397.017,14101.9,1878.2
2023-04-11 16:00:00,370.0,2176.5,1175.0,5667.825,1064.45,219.0,6983.5,0.0,414.2,13498.775,1880.1
2023-04-11 17:00:00,320.0,2115.6,1251.0,7444.9,1251.5,220.1,6985.5,0.0,423.9,12302.8,1904.5
2023-04-11 18:00:00,280.0,2147.3,1435.75,8647.625,1235.4,220.1,6988.5,0.0,419.0,9940.575,1860.8
2023-04-11 19:00:00,260.0,2337.7,1827.325,8661.15,2290.425,227.2,6995.5,1748.5,452.3,5153.625,1660.9
2023-04-11 20:00:00,270.0,2378.8,3570.85,9132.975,5019.1,234.8,7001.5,2098.525,461.4,878.925,1054.3
2023-04-11 21:00:00,349.175,2400.1,3574.358,9314.35,5082.05,235.2,7009.5,2017.35,464.4,64.3,650.6
2023-04-11 22:00:00,270.0,2388.5,2620.875,9432.55,4509.75,234.8,7007.5,1429.075,464.6,8.0,621.7
2023-04-11 23:00:00,260.0,2379.6,2115.9,9891.162,3036.6,235.0,7011.5,925.475,464.6,7.3,621.2
2023-04-12 00:00:00,260.0,2326.5,1917.5,10139.525,2276.725,220.7,7016.2,796.25,454.8,1.1,597.1
2023-04-12 01:00:00,260.0,2252.4,1618.7,10463.0,2009.85,214.9,7013.2,372.95,444.8,38.3,621.6
2023-04-12 02:00:00,275.0,2246.6,1633.4,11024.75,1616.475,222.2,7015.2,200.0,424.7,6.8,601.9
2023-04-12 03:00:00,275.0,2240.3,1636.7,11370.375,1589.025,219.7,7016.2,172.375,423.9,13.6,596.4
2023-04-12 04:00:00,275.0,2259.9,1641.3,11177.325,1448.4,215.8,7016.2,343.075,425.1,0.3,543.5
2023-04-12 05:00:00,260.0,2260.25,1701.4,11138.025,1441.75,216.2,7015.2,1047.45,423.6,0.3,462.0
2023-04-12 06:00:00,270.0,2301.8,1984.7,11277.075,2101.95,215.2,7020.2,1128.85,444.1,3.8,216.0
2023-04-12 07:00:00,320.0,2326.3,1803.025,11258.05,2940.6,223.9,7022.2,888.375,442.2,57.7,86.0
2023-04-12 08:00:00,368.75,2305.3,1529.15,10977.4,2776.0,219.8,7023.2,751.7,445.9,2135.15,77.0
2023-04-12 09:00:00,418.75,2140.1,1184.075,10974.25,1790.75,213.8,7022.2,709.725,391.7,7324.25,342.1
2023-04-12 10:00:00,450.0,1953.1,1130.7,11073.5,1422.3,211.8,7018.2,0.0,383.2,10760.35,1359.0
2023-04-12 11:00:00,450.0,1866.4,1089.1,10722.775,1110.35,206.7,7013.2,0.0,366.1,11507.175,1954.3
2023-04-12 12:00:00,500.0,1835.6,1111.7,10062.725,1072.3,203.1,7007.2,0.0,351.2,11947.525,1961.4
2023-04-12 13:00:00,450.0,1830.9,1215.6,11100.85,1032.1,205.8,7002.2,0.0,351.1,11925.25,1907.0
2023-04-12 14:00:00,450.0,1808.3,1215.3,11473.746,1034.1,205.6,6993.2,0.0,352.0,11776.83,1807.5
2023-04-12 15:00:00,400.0,1796.8,1215.05,12056.875,1037.4,205.4,6989.2,0.0,350.0,10850.025,1673.5
2023-04-12 16:00:00,370.0,1802.5,1222.275,13569.225,1028.0,203.1,6989.2,0.0,351.4,9695.65,1683.0
2023-04-12 17:00:00,320.0,1827.2,1282.3,15393.908,1030.25,203.0,6980.2,0.0,354.1,7827.7,1477.2
2023-04-12 18:00:00,260.0,1881.2,1363.9,16646.089,1173.9,203.87,6981.2,664.625,366.73,5846.256,1304.6
2023-04-12 19:00:00,260.0,1916.7,1734.65,17604.175,1588.175,199.4,6988.2,982.5,383.215,3072.295,978.4
2023-04-12 20:00:00,260.0,2045.6,2730.525,16472.18,3358.2,204.735,6996.2,1093.0,352.3,547.15,540.5
2023-04-12 21:00:00,260.0,2118.733,2862.525,15771.156,4204.8,207.643,7000.2,1244.825,380.323,7.2,315.8
2023-04-12 22:00:00,260.0,2119.8,2202.125,14702.975,3920.3,213.31,6999.2,1285.325,373.257,3.1,289.2
2023-04-12 23:00:00,260.0,2110.6,1488.75,13665.892,3125.0,215.0,7002.2,824.7,373.7,2.8,247.9
2023-04-13 00:00:00,250.0,2243.4,1667.15,13449.55,1780.6,203.5,7023.1,405.525,390.1,1.0,209.7
2023-04-13 01:00:00,270.0,2252.65,1694.775,12657.875,1617.525,179.2,7023.1,407.05,391.4,0.3,193.8
2023-04-13 02:00:00,250.0,2249.45,1579.75,12060.275,1554.4,156.8,7023.1,525.075,391.6,0.3,132.7
2023-04-13 03:00:00,250.0,2250.5,1613.675,11917.775,1558.6,159.4,7025.1,692.325,391.5,0.5,99.2
2023-04-13 04:00:00,250.0,2214.6,1608.0,11574.125,1547.1,161.0,7033.1,1220.6,390.4,0.3,54.0
2023-04-13 05:00:00,255.0,2249.1,1645.9,10996.325,1857.2,163.6,7035.1,1454.775,403.5,0.3,89.0
2023-04-13 06:00:00,280.0,2265.75,2202.875,10448.275,2591.725,159.5,7033.1,1529.025,403.1,0.8,115.0
2023-04-13 07:00:00,320.0,2305.0,2724.05,9922.775,4056.85,152.6,7035.1,1405.125,402.0,74.225,85.0
2023-04-13 08:00:00,350.0,2305.2,2748.4,9439.45,4229.8,152.7,7036.8,1457.15,405.9,2211.6,12.0
2023-04-13 09:00:00,418.75,2283.9,1779.975,9749.825,2736.15,156.1,7033.1,547.725,399.992,7565.25,183.5
2023-04-13 10:00:00,467.5,1952.7,993.0,9712.672,1394.75,147.0,6978.5,632.0,333.7,11123.717,841.1
2023-04-13 11:00:00,453.75,1863.8,955.0,8751.15,1220.2,140.2,6910.1,0.0,301.2,12047.35,1426.6
2023-04-13 12:00:00,456.25,1826.9,1038.0,9125.3,1042.85,141.8,6906.1,0.0,287.7,12301.925,1645.7
2023-04-13 13:00:00,450.0,1826.7,1103.2,9415.5,959.0,140.0,6898.1,0.0,289.1,12484.75,1709.95
2023-04-13 14:00:00,450.0,1780.7,1095.1,9102.675,909.3,139.5,6892.1,0.0,290.2,11886.725,1739.8
2023-04-13 15:00:00,415.0,1745.6,1087.1,9587.525,951.4,145.8,6890.1,0.0,288.9,11496.3,1779.275
2023-04-13 16:00:00,370.0,1747.3,1095.1,10005.575,953.7,145.8,6888.1,0.0,288.8,10887.35,1775.975
2023-04-13 17:00:00,370.0,1799.9,1219.8,10603.275,974.4,146.6,6890.1,0.0,288.6,10038.65,1719.275
2023-04-13 18:00:00,320.0,1834.7,1244.0,12033.825,1142.6,146.9,6908.6,0.0,293.7,8487.675,1565.25
2023-04-13 19:00:00,270.0,1907.9,1895.0,14774.025,1405.9,150.1,6942.6,0.0,318.2,4795.625,1305.5
2023-04-13 20:00:00,260.0,2330.8,2764.65,13835.925,2982.875,161.7,6972.6,1287.2,382.5,801.9,922.3
2023-04-13 21:00:00,260.0,2376.4,3099.975,12762.225,4704.3,159.5,7006.8,1343.35,401.863,18.6,648.75
2023-04-13 22:00:00,260.0,2401.9,2489.025,11535.775,4357.75,158.9,7013.1,1584.5,389.4,3.0,633.3
2023-04-13 23:00:00,260.0,2393.1,1349.025,10807.5,3262.55,163.5,7017.1,1360.225,382.9,2.7,630.7
2023-04-14 00:00:00,270.0,2278.55,1324.55,10353.889,3073.675,159.3,7009.9,1121.625,381.1,2.3,605.1
2023-04-14 01:00:00,270.0,2282.342,1347.4,9609.592,2808.725,159.8,7013.9,679.1,381.3,2.4,598.1
2023-04-14 02:00:00,255.0,2278.375,1432.4,9549.675,2240.0,155.2,7013.9,623.3,381.1,0.3,559.1
2023-04-14 03:00:00,255.0,2265.4,1427.7,9729.6,2038.0,154.0,7015.9,571.95,380.0,0.3,462.4
2023-04-14 04:00:00,255.0,2252.4,1397.9,10191.9,1854.8,148.0,7013.9,566.65,369.0,0.3,440.0
2023-04-14 05:00:00,255.0,2250.6,1463.0,10755.8,1735.3,150.9,7021.9,641.4,367.2,0.3,249.0
2023-04-14 06:00:00,255.0,2257.0,1649.0,11561.975,2066.1,152.7,7019.9,1164.875,341.9,5.7,113.0
2023-04-14 07:00:00,270.0,2270.8,1654.0,11968.825,3172.325,154.5,7021.9,664.05,340.2,60.675,93.0
2023-04-14 08:00:00,290.0,2269.8,1566.0,12277.1,3090.975,159.9,7023.9,553.225,340.2,1855.8,93.0
2023-04-14 09:00:00,325.0,2072.2,1043.2,12641.8,2072.4,152.8,7019.9,558.0,312.8,6690.25,281.5
2023-04-14 10:00:00,375.0,1965.7,943.5,12514.375,1426.5,150.3,7013.9,0.0,292.8,9952.5,1094.0
2023-04-14 11:00:00,425.0,1899.8,941.0,11543.675,1150.7,145.9,7003.9,0.0,274.0,11101.925,1583.7
2023-04-14 12:00:00,425.0,1900.4,945.517,10695.549,1121.2,135.7,6993.9,0.0,269.3,11870.45,1812.9
2023-04-14 13:00:00,425.0,1906.85,938.2,10791.925,1076.7,142.1,6993.9,0.0,273.3,11361.825,1887.9
2023-04-14 14:00:00,370.0,1905.2,929.0,9971.23,1039.0,135.0,6991.9,0.0,271.55,11169.425,1826.525
2023-04-14 15:00:00,370.0,1876.4,928.0,9727.2,997.1,136.4,6989.9,0.0,269.7,10777.3,1741.0
2023-04-14 16:00:00,320.0,1883.0,924.0,10006.475,978.0,135.2,6989.9,0.0,269.5,10047.025,1639.1
2023-04-14 17:00:00,270.0,1912.9,913.55,12114.075,1021.425,140.5,6994.0,0.0,270.9,8884.28,1575.0
2023-04-14 18:00:00,270.0,1926.7,901.5,14141.2,1199.5,142.5,6997.9,0.0,269.2,7086.15,1444.7
2023-04-14 19:00:00,270.0,2003.9,833.0,15720.575,1495.175,146.3,6999.9,844.225,286.2,3935.55,1247.9
2023-04-14 20:00:00,260.0,2184.2,1185.0,15496.825,3728.85,151.3,6999.9,1387.125,325.8,689.0,886.7
2023-04-14 21:00:00,260.0,2221.8,1204.0,15093.05,4145.525,156.6,7001.9,1336.55,327.9,7.7,622.9
2023-04-14 22:00:00,260.0,2202.6,1240.0,14509.5,3978.7,156.4,7005.9,1417.0,327.7,3.1,564.2
2023-04-14 23:00:00,250.0,2107.2,1300.675,14025.875,3075.6,147.2,7011.9,1022.6,322.1,2.8,487.7
2023-04-15 00:00:00,270.0,1971.3,1638.0,13672.85,2355.9,144.1,7015.0,740.85,329.6,4.4,483.0
2023-04-15 01:00:00,270.0,1969.1,1642.0,13050.725,2308.1,145.2,7019.9,590.325,331.6,0.3,481.5
2023-04-15 02:00:00,260.0,1970.5,1717.0,12580.75,2070.3,144.5,7019.9,645.225,331.8,0.3,441.5
2023-04-15 03:00:00,270.0,1970.4,1726.0,12308.3,2119.7,145.2,7021.9,737.25,331.7,5.1,356.0
2023-04-15 04:00:00,270.0,1953.4,1733.0,11795.9,2265.0,144.7,7019.9,675.475,332.2,0.3,155.0
2023-04-15 05:00:00,270.0,1951.9,1749.0,11488.075,2474.35,144.3,7019.9,842.65,330.3,0.4,61.0
2023-04-15 06:00:00,260.0,1944.7,1708.4,11189.375,1976.8,143.9,7021.6,797.0,328.0,1.9,42.0
2023-04-15 07:00:00,260.0,1903.2,1778.55,11204.485,2150.25,145.1,7021.6,515.575,325.9,80.66,47.0
2023-04-15 08:00:00,260.0,1902.1,1655.775,10808.0,2065.0,144.9,7021.6,226.65,329.1,2418.5,47.0
2023-04-15 09:00:00,280.0,1872.1,1529.7,10368.8,1800.675,147.3,7019.9,296.65,321.2,7960.15,301.2
2023-04-15 10:00:00,320.0,1805.8,1361.0,8802.4,1509.3,144.6,6969.3,0.0,316.2,10678.15,1479.9
2023-04-15 11:00:00,320.0,1773.15,1250.6,7702.097,1346.928,147.2,6906.9,0.0,263.519,11838.732,1946.5
2023-04-15 12:00:00,350.0,1769.25,1254.9,7625.45,1226.95,146.9,6907.0,0.0,262.75,12352.15,2041.4
2023-04-15 13:00:00,330.0,1721.15,1256.2,7767.8,1240.1,147.9,6907.0,0.0,263.1,12431.1,2054.8
2023-04-15 14:00:00,360.0,1717.6,1240.3,7357.48,1182.6,147.7,6905.0,0.0,264.2,12527.795,2035.45
2023-04-15 15:00:00,310.0,1673.6,1240.3,7114.35,1170.0,145.4,6901.6,0.0,263.5,11553.45,2048.95
2023-04-15 16:00:00,265.0,1661.3,1265.3,6916.15,1124.4,144.7,6896.9,0.0,263.0,10856.75,2030.6
2023-04-15 17:00:00,255.0,1659.2,1278.8,7305.15,1264.8,145.5,6901.0,0.0,264.1,9996.5,2030.65
2023-04-15 18:00:00,285.0,1698.1,1207.5,8653.35,1353.85,145.4,6916.5,0.0,278.55,8840.025,2005.0
2023-04-15 19:00:00,285.0,1756.5,1320.2,12091.65,1536.9,147.0,6946.5,1077.475,318.878,4907.35,1729.5
2023-04-15 20:00:00,265.0,1808.35,1425.0,12606.025,3034.925,145.5,6974.5,1570.452,343.1,933.925,1092.8
2023-04-15 21:00:00,265.0,1830.5,1398.5,13038.95,3801.6,145.7,7008.6,1585.025,353.9,5.8,706.4
2023-04-15 22:00:00,265.0,1808.9,1817.5,12040.935,3595.92,144.8,7013.0,1765.975,346.82,3.3,629.7
2023-04-15 23:00:00,265.0,1801.7,2015.5,10910.725,3162.2,143.9,7016.0,1700.775,334.3,2.9,627.0
2023-04-16 00:00:00,255.0,1788.4,2254.0,10594.625,2175.65,142.6,7002.3,1405.225,320.9,0.3,653.5
2023-04-16 01:00:00,255.0,1772.6,1877.0,10665.431,2388.27,145.0,7006.3,1255.375,320.9,0.3,651.5
2023-04-16 02:00:00,255.0,1771.8,1884.0,10436.997,2321.925,145.3,7006.3,1048.375,316.94,0.3,639.5
2023-04-16 03:00:00,255.0,1771.2,1918.5,9902.473,2083.683,144.0,7008.3,947.625,317.34,0.3,623.5
2023-04-16 04:00:00,255.0,1765.3,1966.0,9352.028,2033.655,145.4,7006.3,963.425,317.2,0.3,563.0
2023-04-16 05:00:00,255.0,1765.6,1966.3,9199.75,2116.45,144.1,7006.3,1228.125,319.3,0.4,610.7
2023-04-16 06:00:00,255.0,1764.7,1956.425,9122.525,2541.5,145.4,7008.0,1312.425,321.0,1.0,281.2
2023-04-16 07:00:00,255.0,1764.1,2035.7,8932.67,2328.31,136.6,7008.0,696.85,322.88,114.875,81.4
2023-04-16 08:00:00,255.0,1754.0,2167.7,8446.873,2296.125,137.5,7008.0,316.375,324.8,2580.228,72.0
2023-04-16 09:00:00,255.0,1735.2,2254.6,6553.2,1364.7,133.9,7006.3,0.0,265.2,7957.8,385.6
2023-04-16 10:00:00,255.0,1714.0,1887.25,4157.8,1315.3,134.0,7004.3,0.0,264.3,10276.85,1582.05
2023-04-16 11:00:00,300.0,1530.3,1814.0,3822.925,1135.5,133.5,7002.3,0.0,258.8,10588.65,2005.575
2023-04-16 12:00:00,300.0,1600.5,1770.4,3833.15,1169.3,126.7,6998.3,0.0,256.6,11150.85,2038.6
2023-04-16 13:00:00,300.0,1626.8,1783.0,3923.1,1159.9,127.2,6992.9,0.0,255.85,11302.8,2039.2
2023-04-16 14:00:00,250.0,1610.9,1798.1,3883.575,1137.2,126.5,6995.4,0.0,252.1,11157.15,1992.475
2023-04-16 15:00:00,250.0,1629.0,1798.0,3909.5,1136.8,127.6,6992.4,0.0,254.7,11263.375,1985.575
2023-04-16 16:00:00,250.0,1624.5,1819.0,3852.475,1105.1,127.3,6902.3,0.0,251.5,10665.45,1935.2
2023-04-16 17:00:00,250.0,1636.5,1841.0,4463.2,1196.8,128.8,6769.4,0.0,255.9,9914.95,2061.2
2023-04-16 18:00:00,250.0,1680.75,1977.8,5812.29,1247.0,134.7,6638.4,851.6,257.2,8804.7,2044.8
2023-04-16 19:00:00,250.0,1765.425,2068.05,8606.46,1532.47,133.1,6506.4,1510.05,304.485,5457.465,1786.8
2023-04-16 20:00:00,275.0,2052.5,2634.275,9433.407,3416.484,151.8,6377.4,2011.75,394.65,1022.858,1162.9
2023-04-16 21:00:00,255.0,2107.225,2788.075,10144.719,4492.778,156.7,6247.4,1963.2,422.71,5.8,737.2
2023-04-16 22:00:00,275.0,2110.2,2347.95,10131.225,3646.1,150.3,6115.4,1746.625,412.0,3.2,656.7
2023-04-16 23:00:00,275.0,1990.1,1952.125,10339.05,3506.0,138.0,6025.3,1257.775,399.983,3.4,645.0
2023-04-17 00:00:00,255.0,2149.4,2114.6,10218.222,2574.15,145.6,6033.6,907.125,417.6,0.5,668.3
2023-04-17 01:00:00,255.0,2142.1,2089.8,10034.85,1804.7,147.7,6037.6,613.1,416.6,0.5,667.3
2023-04-17 02:00:00,255.0,2063.3,2120.1,9799.4,1792.875,140.4,6037.6,549.95,390.3,0.5,666.2
2023-04-17 03:00:00,255.0,2056.1,2086.3,9496.775,1704.65,141.7,6039.6,489.75,389.7,0.5,666.2
2023-04-17 04:00:00,255.0,2075.0,2074.5,9361.194,1870.825,140.2,6039.6,638.75,390.1,0.5,661.4
2023-04-17 05:00:00,255.0,2087.1,2202.95,9408.73,2097.9,143.7,6039.6,1042.625,388.5,0.5,602.4
2023-04-17 06:00:00,255.0,2193.5,2505.025,9160.675,3482.65,152.3,6041.3,1492.25,411.7,1.2,296.4
2023-04-17 07:00:00,255.0,2239.8,2415.35,9051.95,4102.375,157.8,6041.3,1182.125,419.0,159.475,161.4
2023-04-17 08:00:00,310.0,2224.2,2229.375,8638.95,3919.175,157.6,6041.3,906.7,419.8,2933.675,144.3
2023-04-17 09:00:00,360.0,2224.7,1808.0,7582.751,2504.6,151.8,6039.6,457.5,403.8,8796.153,589.1
2023-04-17 10:00:00,402.5,2062.5,1684.0,6435.585,1727.1,142.7,6037.6,815.675,367.9,11798.25,1817.5
2023-04-17 11:00:00,400.0,2105.3,1542.3,6727.375,1600.5,142.7,6035.6,0.0,361.4,13533.075,2076.8
2023-04-17 12:00:00,400.0,2030.233,1571.5,6241.715,1548.42,148.4,6033.6,0.0,354.25,14256.715,2085.9
2023-04-17 13:00:00,360.0,2040.728,1586.9,6209.997,1520.6,148.8,6033.6,0.0,342.6,14580.374,2051.188
2023-04-17 14:00:00,350.0,2055.483,1712.9,6854.36,1362.155,149.0,6031.6,0.0,356.075,14488.393,1785.532
2023-04-17 15:00:00,350.0,2061.867,1856.9,6109.893,1320.2,149.3,6029.6,0.0,347.997,14320.306,1831.546
2023-04-17 16:00:00,300.0,2096.0,1856.9,6247.045,1271.6,146.2,6027.6,0.0,352.0,13735.1,1773.1
2023-04-17 17:00:00,265.0,2093.42,1873.9,7083.25,1459.1,147.2,6029.6,0.0,347.8,12712.648,1808.643
2023-04-17 18:00:00,265.0,2131.85,1873.725,8572.538,1484.59,147.2,6029.6,0.0,373.1,10367.322,1950.0
2023-04-17 19:00:00,255.0,2398.6,1656.1,9446.6,2142.1,156.8,6029.6,1263.375,395.3,5679.15,1793.3
2023-04-17 20:00:00,255.0,2529.4,2388.325,11309.875,4240.875,160.1,6029.6,1906.725,372.5,1104.4,1177.7
2023-04-17 21:00:00,255.0,2560.475,2654.8,12293.58,5064.445,161.3,6033.6,1465.05,378.775,14.9,723.7
2023-04-17 22:00:00,255.0,2563.7,1945.533,12712.1,4277.4,163.2,6033.6,1402.075,385.65,12.1,656.8
2023-04-17 23:00:00,255.0,2527.7,1458.5,12820.95,3540.15,157.5,6035.6,507.1,387.283,11.8,660.5
2023-04-18 00:00:00,280.0,2515.4,2618.075,12524.575,2069.0,160.7,6031.0,308.45,396.167,0.5,656.5
2023-04-18 01:00:00,260.0,2498.7,2523.55,12137.95,1660.8,148.7,6033.0,365.45,406.895,0.5,655.5
2023-04-18 02:00:00,260.0,2477.4,2681.225,11759.375,1591.2,147.0,6035.0,327.15,401.9,0.4,655.2
2023-04-18 03:00:00,260.0,2480.2,2708.75,11107.85,1593.6,147.8,6035.0,245.3,400.7,0.4,655.2
2023-04-18 04:00:00,260.0,2492.9,2262.175,10757.441,1690.75,147.9,6037.0,313.775,387.5,0.4,642.0
2023-04-18 05:00:00,260.0,2532.1,2369.6,10017.55,1896.1,146.3,6037.0,348.475,403.7,0.4,595.0
2023-04-18 06:00:00,320.0,2570.675,2807.4,9548.625,3415.0,145.2,6041.0,825.6,403.6,1.0,306.0
2023-04-18 07:00:00,370.0,2602.5,3395.025,8913.425,3958.1,154.6,6041.0,881.85,418.3,140.7,155.5
2023-04-18 08:00:00,420.0,2596.233,2603.95,8077.5,3647.55,154.3,6042.7,665.75,407.5,2924.95,112.8
2023-04-18 09:00:00,470.0,2535.302,1745.45,6952.8,2317.7,152.9,6039.0,386.525,404.9,8683.15,623.3
2023-04-18 10:00:00,500.0,2357.286,1793.3,6068.125,1559.1,147.6,6035.0,0.0,381.7,11903.925,1795.5
2023-04-18 11:00:00,500.0,2374.735,2044.9,5375.325,1381.6,147.8,6031.0,0.0,379.2,13390.187,1861.568
2023-04-18 12:00:00,500.0,2401.9,2047.9,4699.275,1369.3,144.7,6029.0,0.0,381.8,14161.35,1728.3
2023-04-18 13:00:00,470.0,2388.31,2125.4,4675.575,1431.6,144.5,6025.0,0.0,382.5,14395.19,1737.633
2023-04-18 14:00:00,470.0,2371.6,1967.7,4376.325,1356.0,142.5,6025.0,0.0,385.6,14227.575,1732.7
2023-04-18 15:00:00,470.0,2389.8,1978.8,4127.95,1340.2,141.8,6023.0,0.0,383.2,14061.1,1742.3
2023-04-18 16:00:00,420.0,2397.3,1967.925,4226.55,1307.2,139.7,6017.0,0.0,383.3,13731.175,1738.6
2023-04-18 17:00:00,370.0,2415.7,2140.1,4894.975,1557.5,145.2,6017.0,0.0,397.0,12698.475,1741.0
2023-04-18 18:00:00,320.0,2453.533,2168.05,5345.625,1750.0,144.0,6016.55,794.1,397.1,10621.161,1802.962
2023-04-18 19:00:00,280.0,2597.9,3468.5,6648.25,3067.475,150.7,6019.0,1084.45,415.653,6001.335,1909.1
2023-04-18 20:00:00,260.0,2625.4,4775.9,8018.0,5530.15,143.7,6021.0,1182.325,438.0,1121.25,1233.9
2023-04-18 21:00:00,260.0,2629.8,4311.65,8606.025,5239.3,145.0,6023.0,1215.225,424.0,10.7,736.5
2023-04-18 22:00:00,260.0,2627.4,4110.95,8924.55,4659.0,147.8,6025.0,918.55,409.5,7.1,655.9
